002	Bebidas

0014	http://www.economatocanario.com/images/CRUZCAMPO%20LATA%2033%20CL.jpg	1ef8a12a1a0555f56758a438f52dadf5	nop	Cruzcampo Lata	1.95
0017	http://wenceslaopaz.com/comercio/img/p/1052-1318-home.jpg	b53ef02be29bca87531b7688f098837b	nop	Cruz. Light Lat.	2.00
0019	http://www.economatocanario.com/images/SAN%20MIGUEL%200,0%20CERVEZA%20SIN%20ALCOHOL%20LATA%2033%20CL.jpg	3aa3e16ef3c31decdca99dfda7fc9935	nop	San Miguel 00 Lat.	2.00
0020	http://www.javalinuevo.com/images/chapas/chapa1125.jpg	e2fa7b4fb191e0941e7327299c7085ca	-shave 3x0	Buckler 00	2.20
0021	http://www.economatocanario.com/images/BUCKLER%200%270%20CERVEZA%20SIN%20ALCOHOL%20LATA%2033%20CL.jpg	9175f9677b5dec2dd270925f49189e39	nop	Bucker 00 Lat.	2.10
0022	http://www.heinekenbrandlibrary.com/heiway/brandlibrary.nsf/0/7350212A3C056754C1256FEB002A3B84/\$file/shandy%20cc.jpg	2c9a0ed9bf7c50ca4bff70407d7ad945	-bordercolor white -border 1082x0	Shandy	1.95
0023	http://www.despensaenlinea.com/tienda/images/budweiser-lata.jpg	e3401187e1f15d71ff2ec6652ae00927	nop	Budweiser Lata	2.20
0024	http://3.bp.blogspot.com/_5OYTXpX0bcY/SAkAi4fYEpI/AAAAAAAAAJ0/sq3-qXULw48/s320/logo-shandy.jpg	a7d37802b932013b5bc310656f7e86da	-shave 0x2	Shandy Lata	1.90
0025	http://www.sosdesigners.com.br/sistema/pizzaria/produtos/g_10012007172233.jpg	485605ebfadf82f15b6226433d100538	nop	Heineken Lata	2.20
0026	http://www.bar-beer.com/fotos/540_090621213308_gcim.jpg	1cbb7e116ba88b5470936a6a6e24089b	-shave 100x0	Mixta Lata	2.00
0027	http://www.economatocanario.com/images/MAHOU%205%20ESTRELLAS%20LATA%2033%20CL.jpg	9db6ff08d5e10aa687e3d7f35dbe9603	nop	Mahou 5 Lata	2.10
0028	http://www-users.kawo2.rwth-aachen.de/~kern/Biertest/Mahou_clasica.jpg	96ae7b4bc533fc379ce3eb12e97d7f52	nop	Mahou Clas. Lat.	1.90
0029	http://lh6.ggpht.com/_DjCENcTRyho/R1yDnX3oaOI/AAAAAAAAAzU/iwsO27g3Xuc/s160/aguila%20amstel%20%28E%29.jpg	568c0c8c2cc2cf35738aae51167e6150	nop	Aguila Amstel	2.00
0030	http://wenceslaopaz.com/comercio/img/p/201-1221-home.jpg	b414f2b1a93bfe6ae87f525b90b19755	nop	Amstel Lata	1.90
0031	http://www.guinnesswebstore.com/imagesEdp/p32985b.jpg	11cceb1ee5d99177d43671818b277eda	nop	Guinness	2.50
0032	http://www.r2mshop.com/foto/medium/21105.jpg	27b870eca2029fd880496724bb232fa2	nop	Paulander	2.10
0034	http://www.reddysofflicence.ie/userfiles/image/carlsberg.jpg	3254996414d2885d3c381a85a95c69c7	nop	Carlsberg	2.10
0035	http://www.thenewbatavia.com/resources/internal/file_views/617/1_CarlsbergBeer-330ml.jpg	725a0dc9618ea681a6314fecbabfa841	nop	Carlsbert Lata	2.00
0036	http://www.economatocanario.com/images/DORADA%20PILSEN%20LATA%2033%20CL.jpg	3779fb01472e9dbeac9f1f9f77504125	nop	Dorada 33	1.70
0037	http://www.economatocanario.com/images/DORADA%20PILSEN%20LATA%2050%20CL.jpg	f181479e35ba5cb29ccdefd9ce787bf2	nop	Dorada 50	1.85
0038	http://www.thefoodhall.es/images/80048.jpg	52efed661b7fb4a81d6730f283c6be03	nop	Fosters	2.00
